beam_id,gt_bar_id,gt_description,dxf_entity_found,dxf_entity_handle,dxf_entity_type,physical_bar_detected,physical_bar_id,owned_by_correct_beam,owner_beam_id,annotation_found,annotation_id,leader_found,leader_id,leader_chain_valid,role_correct,gt_role,model_role,diameter_correct,gt_diameter,model_diameter,quantity_correct,gt_quantity,model_quantity,engineering_object_found,engineering_object_id,vb1_consumed,steel_contribution_correct,first_failure_stage,failure_reason,confidence
B154,GT::B154::0002::TOP_MAIN,Top bars,True,11D5045,LINE,True,BAR::SYN::B154::11D5045,True,B154,True,ANN-01ac3fb3,True,LDR::247393B2,True,True,TOP_MAIN,TOP_MAIN,False,25,20,False,2.0,3.0,True,R13-B154-TOP_MAIN-93012f,False,False,DIAMETER_RESOLUTION,diameter_wrong_diameter,HIGH
B154,GT::B154::0003::STIRRUP,Stirupps,True,11D5045,LINE,True,BAR::SYN::B154::11D5045,True,B154,True,ANN-01ac3fb3,True,LDR::247393B2,True,True,STIRRUP,STIRRUP,True,10,10,False,14.0,24.0,True,R13-B154-STIRRUP-056305,True,False,QUANTITY_RESOLUTION,excel_wrong_quantity,HIGH
B154,GT::B154::0004::STIRRUP_HOOK,C - Hook,True,11D5045,LINE,True,BAR::SYN::B154::11D5045,True,B154,True,ANN-01ac3fb3,True,LDR::247393B2,True,True,STIRRUP_HOOK,STIRRUP,True,10,10,False,14.0,24.0,True,R13-B154-STIRRUP-056305,False,False,QUANTITY_RESOLUTION,quantity_overcount,HIGH
B156,GT::B156::0000::TOP_MAIN,Top bars,True,11D5771,LINE,True,BAR::SYN::B156::11D5771,True,B156,True,ANN-1a870e4c,True,LDR::80810B8E,True,True,TOP_MAIN,TOP_MAIN,False,20,25,False,4.0,3.0,True,R13-B156-TOP_MAIN-67eb87,True,False,DIAMETER_RESOLUTION,excel_wrong_diameter,HIGH
B156,GT::B156::0001::BOTTOM_MAIN,Bottom bars,True,11D5771,LINE,True,BAR::SYN::B156::11D5771,True,B156,True,ANN-1a870e4c,True,LDR::80810B8E,True,True,BOTTOM_MAIN,BOTTOM_MAIN,True,20,20,True,4.0,4.0,True,R13-B156-BOTTOM_MAIN-f9ca57,True,False,NO_FAILURE,excel_semantic_match,HIGH
B156,GT::B156::0002::STIRRUP,Stirupps,True,11D5771,LINE,True,BAR::SYN::B156::11D5771,True,B156,True,ANN-1a870e4c,True,LDR::80810B8E,True,True,STIRRUP,STIRRUP,False,8,10,False,31.0,44.0,True,R13-B156-STIRRUP-770803,True,False,DIAMETER_RESOLUTION,excel_wrong_diameter,HIGH
B156,GT::B156::0003::STIRRUP,Stirupps,True,11D5771,LINE,True,BAR::SYN::B156::11D5771,True,B156,True,ANN-1a870e4c,True,LDR::80810B8E,True,True,STIRRUP,STIRRUP,False,8,10,False,9.0,44.0,True,R13-B156-STIRRUP-770803,False,False,DIAMETER_RESOLUTION,diameter_wrong_diameter,HIGH
B156,GT::B156::0004::STIRRUP_HOOK,C - Hook,True,11D5771,LINE,True,BAR::SYN::B156::11D5771,True,B156,True,ANN-1a870e4c,True,LDR::80810B8E,True,True,STIRRUP_HOOK,STIRRUP,False,8,10,False,31.0,44.0,True,R13-B156-STIRRUP-770803,False,False,DIAMETER_RESOLUTION,diameter_wrong_diameter,HIGH
B156,GT::B156::0005::STIRRUP_HOOK,C - Hook,True,11D5771,LINE,True,BAR::SYN::B156::11D5771,True,B156,True,ANN-1a870e4c,True,LDR::80810B8E,True,True,STIRRUP_HOOK,STIRRUP,False,8,10,False,9.0,44.0,True,R13-B156-STIRRUP-770803,False,False,DIAMETER_RESOLUTION,diameter_wrong_diameter,HIGH
B158165,GT::B158165::0000::TOP_MAIN,Top bars,False,UNKNOWN,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,TOP_MAIN,UNKNOWN,False,20,UNKNOWN,False,4.0,0.0,False,UNKNOWN,False,False,DXF_GEOMETRY,no_dxf_geometry_for_beam_role,MEDIUM
B158165,GT::B158165::0001::BOTTOM_MAIN,Bottom bars,False,UNKNOWN,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,BOTTOM_MAIN,UNKNOWN,False,20,UNKNOWN,False,4.0,0.0,False,UNKNOWN,False,False,DXF_GEOMETRY,no_dxf_geometry_for_beam_role,MEDIUM
B158165,GT::B158165::0002::STIRRUP,Stirupps,False,UNKNOWN,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,STIRRUP,UNKNOWN,False,10,UNKNOWN,False,20.0,0.0,False,UNKNOWN,False,False,PHYSICAL_BAR_DETECTION,no_physical_bar_or_text_primary_evidence,MEDIUM
B158165,GT::B158165::0003::STIRRUP_HOOK,C - Hook,False,UNKNOWN,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,STIRRUP_HOOK,UNKNOWN,False,10,UNKNOWN,False,20.0,0.0,False,UNKNOWN,False,False,PHYSICAL_BAR_DETECTION,no_physical_bar_or_text_primary_evidence,MEDIUM
B158165,GT::B158165::0004::UNKNOWN,B158A/165A,False,UNKNOWN,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,UNKNOWN,UNKNOWN,False,2,UNKNOWN,False,0.4,0.0,False,UNKNOWN,False,False,DXF_GEOMETRY,no_dxf_geometry_for_beam_role,MEDIUM
B158165,GT::B158165::0005::TOP_MAIN,Top bars,False,UNKNOWN,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,TOP_MAIN,UNKNOWN,False,20,UNKNOWN,False,4.0,0.0,False,UNKNOWN,False,False,DXF_GEOMETRY,no_dxf_geometry_for_beam_role,MEDIUM
B158165,GT::B158165::0006::BOTTOM_MAIN,Bottom bars,False,UNKNOWN,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,BOTTOM_MAIN,UNKNOWN,False,20,UNKNOWN,False,4.0,0.0,False,UNKNOWN,False,False,DXF_GEOMETRY,no_dxf_geometry_for_beam_role,MEDIUM
B158165,GT::B158165::0007::TOP_EXTRA,Top bars - extra,False,UNKNOWN,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,TOP_EXTRA,UNKNOWN,False,20,UNKNOWN,False,4.0,0.0,False,UNKNOWN,False,False,DXF_GEOMETRY,no_dxf_geometry_for_beam_role,MEDIUM
B158165,GT::B158165::0008::STIRRUP,Stirupps,False,UNKNOWN,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,STIRRUP,UNKNOWN,False,12,UNKNOWN,False,12.0,0.0,False,UNKNOWN,False,False,PHYSICAL_BAR_DETECTION,no_physical_bar_or_text_primary_evidence,MEDIUM
B158165,GT::B158165::0009::STIRRUP_HOOK,C - Hook,False,UNKNOWN,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,STIRRUP_HOOK,UNKNOWN,False,12,UNKNOWN,False,12.0,0.0,False,UNKNOWN,False,False,PHYSICAL_BAR_DETECTION,no_physical_bar_or_text_primary_evidence,MEDIUM
B159,GT::B159::0000::TOP_MAIN,Top bars,True,124754F,LINE,True,BAR::CD4248B1,True,B159,True,ANN-e0a652c7,True,LDR::61CE4DCF,True,True,TOP_MAIN,TOP_MAIN,True,20,20,True,5.0,5.0,True,R13-B159-TOP_MAIN-8abfdb,False,False,VB1_INTEGRATION,not_consumed_by_vb1,MEDIUM
B159,GT::B159::0001::BOTTOM_MAIN,Bottom bars,True,124754F,LINE,True,BAR::CD4248B1,True,B159,True,ANN-e0a652c7,True,LDR::61CE4DCF,True,False,BOTTOM_MAIN,BOTTOM_EXTRA,False,20,16,True,5.0,5.0,True,R13-B159-BOTTOM_MAIN-15defa,True,False,ROLE_RESOLUTION,excel_wrong_role,HIGH
B159,GT::B159::0002::TOP_EXTRA,Top bars - extra,True,124754F,LINE,True,BAR::CD4248B1,True,B159,True,ANN-e0a652c7,True,LDR::61CE4DCF,True,True,TOP_EXTRA,STIRRUP,True,20,12,False,3.0,66.0,True,VB1::B159::STIRRUP,True,False,QUANTITY_RESOLUTION,excel_wrong_quantity,HIGH
B159,GT::B159::0003::TOP_EXTRA,Top bars - extra,True,124754F,LINE,True,BAR::CD4248B1,True,B159,True,ANN-e0a652c7,True,LDR::61CE4DCF,True,False,TOP_EXTRA,UNKNOWN,False,20,UNKNOWN,False,3.0,0.0,False,UNKNOWN,False,False,ROLE_RESOLUTION,role_missing_role,HIGH
B159,GT::B159::0004::STIRRUP,Stirupps,True,124754F,LINE,True,BAR::CD4248B1,True,B159,True,ANN-b2d0804e,True,LDR::61CE4DCF,True,True,STIRRUP,STIRRUP,True,12,12,True,65.0,66.0,True,R13-B159-STIRRUP-d8c752,False,False,VB1_INTEGRATION,not_consumed_by_vb1,MEDIUM
B159,GT::B159::0005::STIRRUP_HOOK,C - Hook,True,124754F,LINE,True,BAR::CD4248B1,True,B159,True,ANN-b2d0804e,True,LDR::61CE4DCF,True,True,STIRRUP_HOOK,STIRRUP,True,12,12,True,65.0,66.0,True,R13-B159-STIRRUP-d8c752,False,False,VB1_INTEGRATION,not_consumed_by_vb1,MEDIUM
B159,GT::B159::0000::TOP_MAIN,Top bars,True,124754F,LINE,True,BAR::CD4248B1,True,B159,True,ANN-e0a652c7,True,LDR::61CE4DCF,True,True,TOP_MAIN,TOP_MAIN,True,20,20,True,5.0,5.0,True,R13-B159-TOP_MAIN-8abfdb,False,False,VB1_INTEGRATION,not_consumed_by_vb1,MEDIUM
B159,GT::B159::0001::TOP_EXTRA,Top bars - extra,True,124754F,LINE,True,BAR::CD4248B1,True,B159,True,ANN-e0a652c7,True,LDR::61CE4DCF,True,False,TOP_EXTRA,UNKNOWN,False,20,UNKNOWN,False,5.0,0.0,False,UNKNOWN,False,False,ROLE_RESOLUTION,role_missing_role,HIGH
B159,GT::B159::0002::STIRRUP,Stirupps,True,124754F,LINE,True,BAR::CD4248B1,True,B159,True,ANN-b2d0804e,True,LDR::61CE4DCF,True,True,STIRRUP,STIRRUP,True,12,12,False,10.0,66.0,True,R13-B159-STIRRUP-d8c752,False,False,QUANTITY_RESOLUTION,quantity_overcount,HIGH
B159,GT::B159::0003::STIRRUP_HOOK,C - Hook,True,124754F,LINE,True,BAR::CD4248B1,True,B159,True,ANN-b2d0804e,True,LDR::61CE4DCF,True,True,STIRRUP_HOOK,STIRRUP,True,12,12,False,10.0,66.0,True,R13-B159-STIRRUP-d8c752,False,False,QUANTITY_RESOLUTION,quantity_overcount,HIGH
B159,GT::B159::0000::TOP_MAIN,Top bars,True,124754F,LINE,True,BAR::CD4248B1,True,B159,True,ANN-e0a652c7,True,LDR::61CE4DCF,True,True,TOP_MAIN,TOP_MAIN,True,20,20,True,5.0,5.0,True,R13-B159-TOP_MAIN-8abfdb,False,False,VB1_INTEGRATION,not_consumed_by_vb1,MEDIUM
B159,GT::B159::0001::TOP_EXTRA,Top bars - extra,True,124754F,LINE,True,BAR::CD4248B1,True,B159,True,ANN-e0a652c7,True,LDR::61CE4DCF,True,False,TOP_EXTRA,UNKNOWN,False,16,UNKNOWN,False,5.0,0.0,False,UNKNOWN,False,False,ROLE_RESOLUTION,role_missing_role,HIGH
B159,GT::B159::0002::STIRRUP,Stirupps,True,124754F,LINE,True,BAR::CD4248B1,True,B159,True,ANN-b2d0804e,True,LDR::61CE4DCF,True,True,STIRRUP,STIRRUP,True,12,12,False,10.0,66.0,True,R13-B159-STIRRUP-d8c752,False,False,QUANTITY_RESOLUTION,quantity_overcount,HIGH
B159,GT::B159::0003::STIRRUP_HOOK,C - Hook,True,124754F,LINE,True,BAR::CD4248B1,True,B159,True,ANN-b2d0804e,True,LDR::61CE4DCF,True,True,STIRRUP_HOOK,STIRRUP,True,12,12,False,10.0,66.0,True,R13-B159-STIRRUP-d8c752,False,False,QUANTITY_RESOLUTION,quantity_overcount,HIGH
B16,GT::B16::0000::TOP_MAIN,Top bars,True,1213735,LINE,True,BAR::SYN::B16::1213735,True,B16,True,ANN-35356230,True,LDR::4039A8C7,True,True,TOP_MAIN,TOP_MAIN,True,20,20,True,4.0,4.0,True,R13-B16-TOP_MAIN-eaa805,True,False,NO_FAILURE,excel_semantic_match,HIGH
B16,GT::B16::0001::TOP_EXTRA,Top bars-extra,True,1213735,LINE,True,BAR::SYN::B16::1213735,True,B16,True,ANN-1cf3db34,True,LDR::29CF4AA9,True,True,TOP_EXTRA,TOP_EXTRA,True,16,16,True,2.0,2.0,True,R13-B16-TOP_EXTRA-36bd48,True,False,NO_FAILURE,excel_semantic_match,HIGH
B16,GT::B16::0002::TOP_EXTRA,Top bars-extra,True,1213735,LINE,True,BAR::SYN::B16::1213735,True,B16,True,ANN-35356230,True,LDR::4039A8C7,True,True,TOP_EXTRA,TOP_EXTRA,False,20,16,True,2.0,2.0,True,R13-B16-TOP_EXTRA-36bd48,True,False,DIAMETER_RESOLUTION,excel_wrong_diameter,HIGH
B16,GT::B16::0003::BOTTOM_MAIN,Bottom bars,True,1213735,LINE,True,BAR::SYN::B16::1213735,True,B16,True,ANN-35356230,True,LDR::4039A8C7,True,True,BOTTOM_MAIN,BOTTOM_MAIN,False,20,25,True,4.0,4.0,True,R13-B16-BOTTOM_MAIN-db2c61,True,False,DIAMETER_RESOLUTION,excel_wrong_diameter,HIGH
B16,GT::B16::0004::BOTTOM_EXTRA,Bottom bars -extra,True,1213735,LINE,True,BAR::SYN::B16::1213735,True,B16,True,ANN-6a79ec36,True,LDR::B76F460B,True,True,BOTTOM_EXTRA,BOTTOM_EXTRA,False,12,20,False,2.0,4.0,True,R13-B16-BOTTOM_EXTRA-5b0f02,True,False,DIAMETER_RESOLUTION,excel_wrong_diameter,HIGH
B16,GT::B16::0005::STIRRUP,Stirupps,True,1213735,LINE,True,BAR::SYN::B16::1213735,True,B16,True,ANN-68ad8e27,False,UNKNOWN,False,True,STIRRUP,STIRRUP,True,10,10,False,45.0,54.0,True,R13-B16-STIRRUP-14df49,True,False,QUANTITY_RESOLUTION,excel_wrong_quantity,HIGH
B16,GT::B16::0006::SPACER_BAR,Spacer bars,True,1213735,LINE,True,BAR::SYN::B16::1213735,True,B16,True,ANN-68ad8e27,False,UNKNOWN,False,True,SPACER_BAR,SPACER_BAR,True,25,25,False,9.0,3.0,True,R13-B16-SPACER_BAR-622a6c,True,False,QUANTITY_RESOLUTION,excel_wrong_quantity,HIGH
B161,GT::B161::0000::TOP_MAIN,Top bars,True,11D6651,LINE,True,BAR::SYN::B161::11D6651,True,B161,True,ANN-9734f438,True,LDR::C7959940,True,True,TOP_MAIN,TOP_MAIN,False,20,25,True,4.0,4.0,True,R13-B161-TOP_MAIN-b3f7e3,True,False,DIAMETER_RESOLUTION,excel_wrong_diameter,HIGH
B161,GT::B161::0001::BOTTOM_MAIN,Bottom bars,True,11D6651,LINE,True,BAR::SYN::B161::11D6651,True,B161,True,ANN-6d2a9dab,True,LDR::A483A2A0,True,True,BOTTOM_MAIN,BOTTOM_MAIN,False,25,20,False,4.0,3.0,True,R13-B161-BOTTOM_MAIN-74252f,True,False,DIAMETER_RESOLUTION,excel_wrong_diameter,HIGH
B161,GT::B161::0002::BOTTOM_EXTRA,Bottom bars - extra,True,11D6651,LINE,True,BAR::SYN::B161::11D6651,True,B161,True,ANN-6d2a9dab,True,LDR::A483A2A0,True,True,BOTTOM_EXTRA,BOTTOM_EXTRA,True,16,16,False,4.0,3.0,True,R13-B161-BOTTOM_EXTRA-429050,True,False,QUANTITY_RESOLUTION,excel_wrong_quantity,HIGH
B161,GT::B161::0003::STIRRUP,Stirupps,True,11D6651,LINE,True,BAR::SYN::B161::11D6651,True,B161,True,ANN-6d2a9dab,True,LDR::A483A2A0,True,True,STIRRUP,STIRRUP,True,8,8,True,60.0,61.0,True,R13-B161-STIRRUP-efca9b,True,False,NO_FAILURE,excel_semantic_match,HIGH
B161,GT::B161::0004::STIRRUP_HOOK,C - Hook,True,11D6651,LINE,True,BAR::SYN::B161::11D6651,True,B161,True,ANN-6d2a9dab,True,LDR::A483A2A0,True,True,STIRRUP_HOOK,STIRRUP,True,8,8,True,60.0,61.0,True,R13-B161-STIRRUP-efca9b,False,False,VB1_INTEGRATION,not_consumed_by_vb1,MEDIUM
B161,GT::B161::0005::SPACER_BAR,Spacer bars,True,11D6651,LINE,True,BAR::SYN::B161::11D6651,True,B161,True,ANN-6d2a9dab,True,LDR::A483A2A0,True,True,SPACER_BAR,SPACER_BAR,True,25,25,False,5.0,3.0,True,R13-B161-SPACER_BAR-fcd1b5,True,False,QUANTITY_RESOLUTION,excel_wrong_quantity,HIGH
B164,GT::B164::0000::TOP_MAIN,Top bars,True,11D600C,LINE,True,BAR::SYN::B164::11D600C,True,B164,True,ANN-f41aac6c,True,LDR::84E9890F,True,True,TOP_MAIN,TOP_MAIN,True,20,20,True,4.0,4.0,True,R13-B164-TOP_MAIN-bb565b,True,False,NO_FAILURE,excel_semantic_match,HIGH
B164,GT::B164::0001::BOTTOM_MAIN,Bottom bars,True,11D600C,LINE,True,BAR::SYN::B164::11D600C,True,B164,True,ANN-f41aac6c,True,LDR::84E9890F,True,False,BOTTOM_MAIN,UNKNOWN,False,20,UNKNOWN,False,4.0,0.0,False,UNKNOWN,False,False,ROLE_RESOLUTION,role_missing_role,HIGH
B164,GT::B164::0002::TOP_EXTRA,Top bars - extra,True,11D600C,LINE,True,BAR::SYN::B164::11D600C,True,B164,True,ANN-f41aac6c,True,LDR::84E9890F,True,False,TOP_EXTRA,UNKNOWN,False,16,UNKNOWN,False,4.0,0.0,False,UNKNOWN,False,False,ROLE_RESOLUTION,role_missing_role,HIGH
B164,GT::B164::0003::TOP_EXTRA,Top bars - extra,True,11D600C,LINE,True,BAR::SYN::B164::11D600C,True,B164,True,ANN-f41aac6c,True,LDR::84E9890F,True,False,TOP_EXTRA,UNKNOWN,False,16,UNKNOWN,False,4.0,0.0,False,UNKNOWN,False,False,ROLE_RESOLUTION,role_missing_role,HIGH
B164,GT::B164::0004::STIRRUP,Stirupps,True,11D600C,LINE,True,BAR::SYN::B164::11D600C,True,B164,True,ANN-c013a79b,False,UNKNOWN,False,True,STIRRUP,STIRRUP,True,10,10,False,31.0,45.0,True,R13-B164-STIRRUP-8833cd,True,False,QUANTITY_RESOLUTION,excel_wrong_quantity,HIGH
B164,GT::B164::0005::STIRRUP,Stirupps,True,11D600C,LINE,True,BAR::SYN::B164::11D600C,True,B164,True,ANN-c013a79b,False,UNKNOWN,False,True,STIRRUP,STIRRUP,True,10,10,False,9.0,45.0,True,R13-B164-STIRRUP-8833cd,False,False,LEADER_CHAIN,leader_broken_chain,MEDIUM
B164,GT::B164::0006::STIRRUP_HOOK,C - Hook,True,11D600C,LINE,True,BAR::SYN::B164::11D600C,True,B164,True,ANN-c013a79b,False,UNKNOWN,False,True,STIRRUP_HOOK,STIRRUP,True,10,10,False,31.0,45.0,True,R13-B164-STIRRUP-8833cd,False,False,LEADER_CHAIN,leader_broken_chain,MEDIUM
B164,GT::B164::0007::STIRRUP_HOOK,C - Hook,True,11D600C,LINE,True,BAR::SYN::B164::11D600C,True,B164,True,ANN-c013a79b,False,UNKNOWN,False,True,STIRRUP_HOOK,STIRRUP,True,10,10,False,9.0,45.0,True,R13-B164-STIRRUP-8833cd,False,False,LEADER_CHAIN,leader_broken_chain,MEDIUM
B164,GT::B164::0008::SPACER_BAR,Spacer bars,True,11D600C,LINE,True,BAR::SYN::B164::11D600C,True,B164,True,ANN-c013a79b,False,UNKNOWN,False,False,SPACER_BAR,UNKNOWN,False,25,UNKNOWN,False,4.0,0.0,False,UNKNOWN,False,False,LEADER_CHAIN,leader_broken_chain,MEDIUM
B165,GT::B165::0000::TOP_MAIN,Top bars,True,11D6114,LINE,True,BAR::8427CCC1,True,B165,True,ANN-1ac5e749,True,LDR::49D4ABF3,True,True,TOP_MAIN,TOP_MAIN,False,20,25,True,4.0,4.0,True,R13-B165-TOP_MAIN-e8b7b6,True,False,DIAMETER_RESOLUTION,excel_wrong_diameter,HIGH
B165,GT::B165::0001::BOTTOM_MAIN,Bottom bars,True,11D6114,LINE,True,BAR::8427CCC1,True,B165,True,ANN-1ac5e749,True,LDR::49D4ABF3,True,False,BOTTOM_MAIN,TOP_EXTRA,True,20,20,True,4.0,4.0,True,VB1::B165::TOP_EXTRA,True,False,ROLE_RESOLUTION,excel_wrong_role,HIGH
B165,GT::B165::0002::TOP_EXTRA,Top bars - extra,True,11D6114,LINE,True,BAR::8427CCC1,True,B165,True,ANN-1ac5e749,True,LDR::49D4ABF3,True,True,TOP_EXTRA,TOP_EXTRA,True,20,20,True,4.0,4.0,True,R13-B165-TOP_EXTRA-8bdae7,False,False,VB1_INTEGRATION,not_consumed_by_vb1,MEDIUM
B165,GT::B165::0003::TOP_EXTRA,Top bars - extra,True,11D6114,LINE,True,BAR::8427CCC1,True,B165,True,ANN-1ac5e749,True,LDR::49D4ABF3,True,True,TOP_EXTRA,TOP_EXTRA,True,20,20,True,4.0,4.0,True,R13-B165-TOP_EXTRA-8bdae7,False,False,VB1_INTEGRATION,not_consumed_by_vb1,MEDIUM
B165,GT::B165::0004::STIRRUP,Stirupps,True,11D6114,LINE,True,BAR::8427CCC1,True,B165,True,ANN-76629aa6,True,LDR::49D4ABF3,True,True,STIRRUP,STIRRUP,True,12,12,True,20.0,21.0,True,R13-B165-STIRRUP-97ccc5,True,True,NO_FAILURE,excel_semantic_match,HIGH
B165,GT::B165::0005::STIRRUP_HOOK,C - Hook,True,11D6114,LINE,True,BAR::8427CCC1,True,B165,True,ANN-76629aa6,True,LDR::49D4ABF3,True,True,STIRRUP_HOOK,STIRRUP,True,12,12,True,20.0,21.0,True,R13-B165-STIRRUP-97ccc5,False,False,VB1_INTEGRATION,not_consumed_by_vb1,MEDIUM
B165,GT::B165::0006::SPACER_BAR,Spacer bars,True,11D6114,LINE,True,BAR::8427CCC1,True,B165,True,ANN-76629aa6,True,LDR::49D4ABF3,True,True,SPACER_BAR,SPACER_BAR,True,25,25,False,2.0,5.0,True,R13-B165-SPACER_BAR-8de1b5,True,False,QUANTITY_RESOLUTION,excel_wrong_quantity,HIGH
B166,GT::B166::0000::TOP_MAIN,Top bars,True,12477E6,LINE,True,BAR::SYN::B166::12477E6,True,B166,True,ANN-13585bdb,True,LDR::6DFF8D6E,True,True,TOP_MAIN,TOP_MAIN,True,20,20,True,5.0,5.0,True,R13-B166-TOP_MAIN-01e009,True,False,NO_FAILURE,excel_semantic_match,HIGH
B166,GT::B166::0001::BOTTOM_MAIN,Bottom bars,True,12477E6,LINE,True,BAR::SYN::B166::12477E6,True,B166,True,ANN-13585bdb,True,LDR::6DFF8D6E,True,True,BOTTOM_MAIN,BOTTOM_MAIN,False,20,16,False,5.0,3.0,True,R13-B166-BOTTOM_MAIN-37bf40,True,False,DIAMETER_RESOLUTION,excel_wrong_diameter,HIGH
B166,GT::B166::0002::TOP_EXTRA,Top bars - extra,True,12477E6,LINE,True,BAR::SYN::B166::12477E6,True,B166,True,ANN-9ebeca00,True,LDR::0573C7F7,True,True,TOP_EXTRA,TOP_EXTRA,True,16,16,True,5.0,5.0,True,R13-B166-TOP_EXTRA-e40600,True,False,NO_FAILURE,excel_semantic_match,HIGH
B166,GT::B166::0003::TOP_EXTRA,Top bars - extra,True,12477E6,LINE,True,BAR::SYN::B166::12477E6,True,B166,True,ANN-9ebeca00,True,LDR::0573C7F7,True,True,TOP_EXTRA,TOP_EXTRA,True,16,16,True,5.0,5.0,True,R13-B166-TOP_EXTRA-e40600,True,False,NO_FAILURE,excel_semantic_match,HIGH
B166,GT::B166::0004::BOTTOM_EXTRA,Bottom bars - extra,True,12477E6,LINE,True,BAR::SYN::B166::12477E6,True,B166,True,ANN-bd8e0a12,True,LDR::B0A7C065,True,False,BOTTOM_EXTRA,TOP_EXTRA,True,16,16,True,2.0,2.0,True,VB1::B166::TOP_EXTRA,True,False,ROLE_RESOLUTION,excel_wrong_role,HIGH
B166,GT::B166::0005::STIRRUP,Stirupps,True,12477E6,LINE,True,BAR::SYN::B166::12477E6,True,B166,True,ANN-e5c68504,False,UNKNOWN,False,True,STIRRUP,STIRRUP,True,10,10,False,63.0,54.0,True,R13-B166-STIRRUP-789ce0,True,False,QUANTITY_RESOLUTION,excel_wrong_quantity,HIGH
B166,GT::B166::0006::STIRRUP_HOOK,C - Hook,True,12477E6,LINE,True,BAR::SYN::B166::12477E6,True,B166,True,ANN-e5c68504,False,UNKNOWN,False,True,STIRRUP_HOOK,STIRRUP,True,10,10,False,63.0,54.0,True,R13-B166-STIRRUP-789ce0,False,False,LEADER_CHAIN,leader_broken_chain,MEDIUM
B168,GT::B168::0000::TOP_MAIN,Top bars,True,1247963,LINE,True,BAR::C2B94E36,True,B168,True,ANN-04ee806e,True,LDR::4D021CCF,True,True,TOP_MAIN,TOP_MAIN,True,20,20,False,4.0,3.0,True,R13-B168-TOP_MAIN-8c7c25,False,False,QUANTITY_RESOLUTION,quantity_undercount,HIGH
B168,GT::B168::0001::BOTTOM_MAIN,Bottom bars,True,1247963,LINE,True,BAR::C2B94E36,True,B168,True,ANN-04ee806e,True,LDR::4D021CCF,True,False,BOTTOM_MAIN,UNKNOWN,False,20,UNKNOWN,False,4.0,0.0,False,UNKNOWN,False,False,ROLE_RESOLUTION,role_missing_role,HIGH
B168,GT::B168::0002::TOP_EXTRA,Top bars - extra,True,1247963,LINE,True,BAR::C2B94E36,True,B168,True,ANN-6786f17c,True,LDR::5C063C2A,True,False,TOP_EXTRA,UNKNOWN,False,16,UNKNOWN,False,4.0,0.0,False,UNKNOWN,False,False,ROLE_RESOLUTION,role_missing_role,HIGH
B168,GT::B168::0003::TOP_EXTRA,Top bars - extra,True,1247963,LINE,True,BAR::C2B94E36,True,B168,True,ANN-6786f17c,True,LDR::5C063C2A,True,False,TOP_EXTRA,UNKNOWN,False,16,UNKNOWN,False,4.0,0.0,False,UNKNOWN,False,False,ROLE_RESOLUTION,role_missing_role,HIGH
B168,GT::B168::0004::STIRRUP,Stirupps,True,1247963,LINE,True,BAR::C2B94E36,True,B168,True,ANN-6786f17c,True,LDR::5C063C2A,True,False,STIRRUP,UNKNOWN,False,10,UNKNOWN,False,31.0,0.0,False,UNKNOWN,False,False,ROLE_RESOLUTION,role_missing_role,HIGH
B168,GT::B168::0005::STIRRUP,Stirupps,True,1247963,LINE,True,BAR::C2B94E36,True,B168,True,ANN-6786f17c,True,LDR::5C063C2A,True,False,STIRRUP,UNKNOWN,False,10,UNKNOWN,False,9.0,0.0,False,UNKNOWN,False,False,ROLE_RESOLUTION,role_missing_role,HIGH
B168,GT::B168::0006::STIRRUP_HOOK,C - Hook,True,1247963,LINE,True,BAR::C2B94E36,True,B168,True,ANN-6786f17c,True,LDR::5C063C2A,True,False,STIRRUP_HOOK,UNKNOWN,False,10,UNKNOWN,False,31.0,0.0,False,UNKNOWN,False,False,ROLE_RESOLUTION,role_missing_role,HIGH
B168,GT::B168::0007::STIRRUP_HOOK,C - Hook,True,1247963,LINE,True,BAR::C2B94E36,True,B168,True,ANN-6786f17c,True,LDR::5C063C2A,True,False,STIRRUP_HOOK,UNKNOWN,False,10,UNKNOWN,False,9.0,0.0,False,UNKNOWN,False,False,ROLE_RESOLUTION,role_missing_role,HIGH
